SourceImage,Relative X,Relative Y,Radius,Absolute X,Absolute Y
captureX0Y4P0003.jpg,2.0285714285714285,2.3485714285714288,0.07428571428571429,2.0285714285714285,6.348571428571429
captureX0Y4P0003.jpg,2.6228571428571428,1.6,0.18285714285714286,2.6228571428571428,5.6
captureX0Y4P0003.jpg,2.8114285714285714,2.1142857142857143,0.09142857142857143,2.8114285714285714,6.114285714285714
captureX0Y4P0003.jpg,3.0514285714285716,2.3085714285714287,0.06857142857142857,3.0514285714285716,6.308571428571429
captureX0Y4P0003.jpg,3.0628571428571427,1.1371428571428572,0.10857142857142857,3.0628571428571427,5.137142857142857
captureX0Y4P0003.jpg,3.8857142857142857,2.3142857142857145,0.06285714285714286,3.8857142857142857,6.314285714285715
captureX0Y6P0004.jpg,0.4342857142857143,2.125714285714286,0.08,0.4342857142857143,8.125714285714286
captureX0Y6P0004.jpg,1.7942857142857143,1.2114285714285715,0.2057142857142857,1.7942857142857143,7.211428571428572
captureX0Y6P0004.jpg,2.08,0.3314285714285714,0.06857142857142857,2.08,6.331428571428571
captureX0Y6P0004.jpg,2.4571428571428573,1.84,0.08,2.4571428571428573,7.84
captureX0Y6P0004.jpg,2.817142857142857,1.4,0.13142857142857142,2.817142857142857,7.4
captureX0Y6P0004.jpg,2.857142857142857,0.10857142857142857,0.08571428571428572,2.857142857142857,6.1085714285714285
captureX0Y6P0004.jpg,2.8857142857142857,1.0571428571428572,0.06857142857142857,2.8857142857142857,7.057142857142857
captureX0Y6P0004.jpg,3.1028571428571428,0.29714285714285715,0.06857142857142857,3.1028571428571428,6.297142857142857
captureX0Y6P0004.jpg,3.462857142857143,2.1542857142857144,0.07428571428571429,3.462857142857143,8.154285714285715
captureX0Y6P0004.jpg,3.605714285714286,1.6285714285714286,0.12,3.605714285714286,7.628571428571428
captureX0Y6P0004.jpg,3.9371428571428573,0.3028571428571429,0.06285714285714286,3.9371428571428573,6.3028571428571425
captureX0Y6P0004.jpg,4.16,1.9714285714285715,0.08,4.16,7.9714285714285715
captureX0Y8P0005.jpg,0.06857142857142857,1.1714285714285715,0.08571428571428572,0.06857142857142857,9.17142857142857
captureX0Y8P0005.jpg,0.37142857142857144,2.474285714285714,0.08,0.37142857142857144,10.474285714285713
captureX0Y8P0005.jpg,0.37142857142857144,2.2457142857142856,0.07428571428571429,0.37142857142857144,10.245714285714286
captureX0Y8P0005.jpg,0.49142857142857144,0.14285714285714285,0.09142857142857143,0.49142857142857144,8.142857142857142
captureX0Y8P0005.jpg,2.085714285714286,2.3257142857142856,0.14857142857142858,2.085714285714286,10.325714285714286
captureX0Y8P0005.jpg,2.9885714285714284,1.3085714285714285,0.11428571428571428,2.9885714285714284,9.308571428571428
captureX0Y8P0005.jpg,3.057142857142857,2.3485714285714288,0.15428571428571428,3.057142857142857,10.348571428571429
captureX0Y8P0005.jpg,3.52,0.5885714285714285,0.08,3.52,8.588571428571429
captureX0Y8P0005.jpg,3.52,0.16,0.07428571428571429,3.52,8.16
captureX0Y8P0005.jpg,3.6228571428571428,1.56,0.10285714285714286,3.6228571428571428,9.56
captureX0Y8P0005.jpg,4.022857142857143,2.3657142857142857,0.14285714285714285,4.022857142857143,10.365714285714287
captureX0Y8P0005.jpg,4.194285714285714,1.9428571428571428,0.09714285714285714,4.194285714285714,9.942857142857143
captureX0Y8P0005.jpg,4.228571428571429,0.8628571428571429,0.07428571428571429,4.228571428571429,8.862857142857143
captureX0Y10P0006.jpg,0.3942857142857143,0.44,0.08,0.3942857142857143,10.44
captureX0Y10P0006.jpg,2.1085714285714285,0.2914285714285714,0.14857142857142858,2.1085714285714285,10.291428571428572
captureX0Y10P0006.jpg,2.0685714285714285,2.342857142857143,0.09714285714285714,2.0685714285714285,12.342857142857143
captureX0Y10P0006.jpg,2.142857142857143,1.3257142857142856,0.15428571428571428,2.142857142857143,11.325714285714286
captureX0Y10P0006.jpg,3.08,0.3142857142857143,0.15428571428571428,3.08,10.314285714285715
captureX0Y10P0006.jpg,3.0342857142857143,2.3657142857142857,0.10285714285714286,3.0342857142857143,12.365714285714287
captureX0Y10P0006.jpg,3.1085714285714285,1.3485714285714285,0.15428571428571428,3.1085714285714285,11.348571428571429
captureX0Y10P0006.jpg,4.045714285714285,0.33714285714285713,0.14285714285714285,4.045714285714285,10.337142857142856
captureX0Y10P0006.jpg,4.074285714285714,1.36,0.13714285714285715,4.074285714285714,11.36
captureX0Y12P0007.jpg,0.10857142857142857,0.6914285714285714,0.09142857142857143,0.10857142857142857,12.691428571428572
captureX0Y12P0007.jpg,0.48,1.04,0.06857142857142857,0.48,13.04
captureX0Y12P0007.jpg,2.0914285714285716,1.4057142857142857,0.14857142857142858,2.0914285714285716,13.405714285714286
captureX0Y12P0007.jpg,2.125714285714286,0.38285714285714284,0.09714285714285714,2.125714285714286,12.382857142857143
captureX0Y12P0007.jpg,3.057142857142857,1.4285714285714286,0.14857142857142858,3.057142857142857,13.428571428571429
captureX0Y12P0007.jpg,3.0285714285714285,2.434285714285714,0.11428571428571428,3.0285714285714285,14.434285714285714
captureX0Y12P0007.jpg,3.097142857142857,0.4057142857142857,0.10285714285714286,3.097142857142857,12.405714285714286
captureX0Y12P0007.jpg,4.0285714285714285,1.4514285714285715,0.14285714285714285,4.0285714285714285,13.451428571428572
captureX2Y12P0008.jpg,3.08,0.44,0.11428571428571428,5.08,12.44
captureX2Y10P0009.jpg,0.12571428571428572,0.9542857142857143,0.14285714285714285,2.125714285714286,10.954285714285714
captureX2Y10P0009.jpg,0.17714285714285713,0.12571428571428572,0.06857142857142857,2.177142857142857,10.125714285714286
captureX2Y10P0009.jpg,0.4342857142857143,1.2057142857142857,0.09714285714285714,2.434285714285714,11.205714285714286
captureX2Y6P0011.jpg,88,140,14,88,140
captureX2Y4P0012.jpg,362,293,18,362,293
captureX2Y4P0012.jpg,371,112,22,371,112
captureX2Y4P0012.jpg,530,296,18,530,296
captureX2Y4P0012.jpg,538,115,23,538,115
captureX2Y4P0012.jpg,710,118,22,710,118
captureX2Y4P0012.jpg,702,298,13,702,298
captureX0Y10P0006.jpg,69,77,14,69,77
captureX0Y10P0006.jpg,369,51,26,369,51
captureX0Y10P0006.jpg,362,410,17,362,410
captureX0Y10P0006.jpg,375,232,27,375,232
captureX0Y10P0006.jpg,539,55,27,539,55
captureX0Y10P0006.jpg,531,414,18,531,414
captureX0Y10P0006.jpg,544,236,27,544,236
captureX0Y10P0006.jpg,708,59,25,708,59
captureX0Y10P0006.jpg,713,238,24,713,238
captureX0Y10P0006.jpg,69,77,14,69,77
captureX0Y10P0006.jpg,369,51,26,369,51
captureX0Y10P0006.jpg,362,410,17,362,410
captureX0Y10P0006.jpg,375,232,27,375,232
captureX0Y10P0006.jpg,539,55,27,539,55
captureX0Y10P0006.jpg,531,414,18,531,414
captureX0Y10P0006.jpg,544,236,27,544,236
captureX0Y10P0006.jpg,708,59,25,708,59
captureX0Y10P0006.jpg,713,238,24,713,238
captureX0Y10P0006.jpg,69,77,14,69,77
captureX0Y10P0006.jpg,369,51,26,369,51
captureX0Y10P0006.jpg,362,410,17,362,410
captureX0Y10P0006.jpg,375,232,27,375,232
captureX0Y10P0006.jpg,539,55,27,539,55
captureX0Y10P0006.jpg,531,414,18,531,414
captureX0Y10P0006.jpg,544,236,27,544,236
captureX0Y10P0006.jpg,708,59,25,708,59
captureX0Y10P0006.jpg,713,238,24,713,238
captureX0Y10P0006.jpg,69,77,14,69,77
captureX0Y10P0006.jpg,369,51,26,369,51
captureX0Y10P0006.jpg,362,410,17,362,410
captureX0Y10P0006.jpg,375,232,27,375,232
captureX0Y10P0006.jpg,539,55,27,539,55
captureX0Y10P0006.jpg,531,414,18,531,414
captureX0Y10P0006.jpg,544,236,27,544,236
captureX0Y10P0006.jpg,708,59,25,708,59
captureX0Y10P0006.jpg,713,238,24,713,238
captureX0Y10P0006.jpg,69,77,14,69,77
captureX0Y10P0006.jpg,369,51,26,369,51
captureX0Y10P0006.jpg,362,410,17,362,410
captureX0Y10P0006.jpg,375,232,27,375,232
captureX0Y10P0006.jpg,539,55,27,539,55
captureX0Y10P0006.jpg,69,77,14,69,77
captureX0Y10P0006.jpg,369,51,26,369,51
captureX0Y10P0006.jpg,362,410,17,362,410
captureX0Y10P0006.jpg,375,232,27,375,232
captureX0Y10P0006.jpg,539,55,27,539,55
captureX0Y10P0006.jpg,531,414,18,531,414
captureX0Y10P0006.jpg,544,236,27,544,236
captureX0Y10P0006.jpg,708,59,25,708,59
captureX0Y10P0006.jpg,713,238,24,713,238
captureX0Y10P0006.jpg,69,77,14,69,77
captureX0Y10P0006.jpg,369,51,26,369,51
captureX0Y10P0006.jpg,362,410,17,362,410
captureX0Y10P0006.jpg,375,232,27,375,232
captureX0Y10P0006.jpg,539,55,27,539,55
captureX0Y10P0006.jpg,531,414,18,531,414
captureX0Y10P0006.jpg,544,236,27,544,236
captureX0Y10P0006.jpg,708,59,25,708,59
captureX0Y10P0006.jpg,713,238,24,713,238
captureX0Y10P0006.jpg,69,77,14,69,77
captureX0Y10P0006.jpg,369,51,26,369,51
captureX0Y10P0006.jpg,362,410,17,362,410
captureX0Y10P0006.jpg,375,232,27,375,232
captureX0Y10P0006.jpg,539,55,27,539,55
captureX0Y10P0006.jpg,531,414,18,531,414
captureX0Y10P0006.jpg,544,236,27,544,236
captureX0Y10P0006.jpg,708,59,25,708,59
captureX0Y10P0006.jpg,713,238,24,713,238
captureX0Y10P0006.jpg,69,77,14,69,77
captureX0Y10P0006.jpg,369,51,26,369,51
captureX0Y10P0006.jpg,362,410,17,362,410
captureX0Y10P0006.jpg,375,232,27,375,232
captureX0Y10P0006.jpg,539,55,27,539,55
captureX0Y10P0006.jpg,531,414,18,531,414
captureX0Y10P0006.jpg,544,236,27,544,236
captureX0Y10P0006.jpg,708,59,25,708,59
captureX0Y10P0006.jpg,713,238,24,713,238
captureX0Y10P0006.jpg,69,77,14,69,77
captureX0Y10P0006.jpg,69,77,14,69,77
captureX0Y10P0006.jpg,369,51,26,369,51
captureX0Y10P0006.jpg,362,410,17,362,410
captureX0Y10P0006.jpg,375,232,27,375,232
captureX0Y10P0006.jpg,539,55,27,539,55
captureX0Y10P0006.jpg,531,414,18,531,414
captureX0Y10P0006.jpg,544,236,27,544,236
captureX0Y10P0006.jpg,708,59,25,708,59
captureX0Y10P0006.jpg,713,238,24,713,238
captureX0Y10P0006.jpg,69,77,14,69,77
captureX0Y10P0006.jpg,369,51,26,369,51
captureX0Y10P0006.jpg,362,410,17,362,410
captureX0Y10P0006.jpg,375,232,27,375,232
captureX0Y10P0006.jpg,539,55,27,539,55
captureX0Y10P0006.jpg,69,77,14,69,77
captureX0Y10P0006.jpg,369,51,26,369,51
captureX0Y10P0006.jpg,362,410,17,362,410
captureX0Y10P0006.jpg,375,232,27,375,232
captureX0Y10P0006.jpg,539,55,27,539,55
captureX0Y10P0006.jpg,69,77,14,69,77
captureX0Y10P0006.jpg,369,51,26,369,51
captureX0Y10P0006.jpg,362,410,17,362,410
captureX0Y10P0006.jpg,375,232,27,375,232
captureX0Y10P0006.jpg,539,55,27,539,55
captureX0Y10P0006.jpg,69,77,14,69,77
captureX0Y10P0006.jpg,369,51,26,369,51
captureX0Y10P0006.jpg,362,410,17,362,410
captureX0Y10P0006.jpg,375,232,27,375,232
captureX0Y10P0006.jpg,539,55,27,539,55
captureX0Y10P0006.jpg,69,77,14,69,77
captureX0Y10P0006.jpg,369,51,26,369,51
captureX0Y10P0006.jpg,362,410,17,362,410
captureX0Y10P0006.jpg,375,232,27,375,232
captureX0Y10P0006.jpg,539,55,27,539,55
captureX0Y10P0006.jpg,69,77,14,69,77
captureX0Y10P0006.jpg,369,51,26,369,51
captureX0Y10P0006.jpg,362,410,17,362,410
captureX0Y10P0006.jpg,375,232,27,375,232
captureX0Y10P0006.jpg,539,55,27,539,55
captureX0Y10P0006.jpg,69,77,14,69,77
captureX0Y10P0006.jpg,369,51,26,369,51
captureX0Y10P0006.jpg,362,410,17,362,410
captureX0Y10P0006.jpg,375,232,27,375,232
captureX0Y10P0006.jpg,539,55,27,539,55
captureX0Y10P0006.jpg,69,77,14,69,77
captureX0Y10P0006.jpg,369,51,26,369,51
captureX0Y10P0006.jpg,362,410,17,362,410
captureX0Y10P0006.jpg,375,232,27,375,232
captureX0Y10P0006.jpg,539,55,27,539,55
captureX0Y10P0006.jpg,531,414,18,531,414
captureX0Y10P0006.jpg,544,236,27,544,236
captureX0Y10P0006.jpg,708,59,25,708,59
captureX0Y10P0006.jpg,713,238,24,713,238
captureX0Y10P0006.jpg,69,77,14,69,77
captureX0Y10P0006.jpg,369,51,26,369,51
captureX0Y10P0006.jpg,362,410,17,362,410
captureX0Y10P0006.jpg,375,232,27,375,232
captureX0Y10P0006.jpg,539,55,27,539,55
captureX0Y10P0006.jpg,531,414,18,531,414
captureX0Y10P0006.jpg,544,236,27,544,236
captureX0Y10P0006.jpg,708,59,25,708,59
captureX0Y10P0006.jpg,713,238,24,713,238
captureX0Y10P0006.jpg,69,77,14,69,77
captureX0Y10P0006.jpg,369,51,26,369,51
captureX0Y10P0006.jpg,362,410,17,362,410
captureX0Y10P0006.jpg,375,232,27,375,232
captureX0Y10P0006.jpg,539,55,27,539,55
captureX0Y10P0006.jpg,531,414,18,531,414
captureX0Y10P0006.jpg,544,236,27,544,236
captureX0Y10P0006.jpg,708,59,25,708,59
captureX0Y10P0006.jpg,713,238,24,713,238
captureX0Y10P0006.jpg,69,77,14,69,77
captureX0Y10P0006.jpg,369,51,26,369,51
captureX0Y10P0006.jpg,362,410,17,362,410
captureX0Y10P0006.jpg,375,232,27,375,232
captureX0Y10P0006.jpg,539,55,27,539,55
captureX0Y10P0006.jpg,531,414,18,531,414
captureX0Y10P0006.jpg,544,236,27,544,236
captureX0Y10P0006.jpg,708,59,25,708,59
captureX0Y10P0006.jpg,713,238,24,713,238
captureX0Y10P0006.jpg,69,77,14,69,77
captureX0Y10P0006.jpg,369,51,26,369,51
captureX0Y10P0006.jpg,362,410,17,362,410
captureX0Y10P0006.jpg,375,232,27,375,232
captureX0Y10P0006.jpg,539,55,27,539,55
captureX0Y10P0006.jpg,531,414,18,531,414
captureX0Y10P0006.jpg,544,236,27,544,236
captureX0Y10P0006.jpg,708,59,25,708,59
captureX0Y10P0006.jpg,713,238,24,713,238
captureX0Y10P0006.jpg,69,77,14,69,77
captureX0Y10P0006.jpg,369,51,26,369,51
captureX0Y10P0006.jpg,362,410,17,362,410
captureX0Y10P0006.jpg,375,232,27,375,232
captureX0Y10P0006.jpg,539,55,27,539,55
captureX0Y10P0006.jpg,531,414,18,531,414
captureX0Y10P0006.jpg,544,236,27,544,236
captureX0Y10P0006.jpg,708,59,25,708,59
captureX0Y10P0006.jpg,713,238,24,713,238
captureX0Y10P0006.jpg,69,77,14,69,77
captureX0Y10P0006.jpg,369,51,26,369,51
captureX0Y10P0006.jpg,362,410,17,362,410
captureX0Y10P0006.jpg,375,232,27,375,232
captureX0Y10P0006.jpg,539,55,27,539,55
captureX0Y10P0006.jpg,531,414,18,531,414
captureX0Y10P0006.jpg,544,236,27,544,236
captureX0Y10P0006.jpg,708,59,25,708,59
captureX0Y10P0006.jpg,713,238,24,713,238
captureX0Y10P0006.jpg,69,77,14,69,77
captureX0Y10P0006.jpg,369,51,26,369,51
captureX0Y10P0006.jpg,362,410,17,362,410
captureX0Y10P0006.jpg,375,232,27,375,232
captureX0Y10P0006.jpg,539,55,27,539,55
captureX0Y10P0006.jpg,531,414,18,531,414
captureX0Y10P0006.jpg,544,236,27,544,236
captureX0Y10P0006.jpg,708,59,25,708,59
captureX0Y10P0006.jpg,713,238,24,713,238
captureX10Y-8P0220.jpg,407,296,26,407,296
captureX10Y-8P0220.jpg,413,128,24,413,128
captureX10Y-8P0220.jpg,592,144,18,592,144
captureX10Y-8P0220.jpg,767,327,23,767,327
captureX10Y-8P0220.jpg,770,159,25,770,159
captureX10Y-8P0220.jpg,408,296,25,408,296
captureX10Y-8P0220.jpg,413,129,23,413,129
captureX10Y-8P0220.jpg,592,144,18,592,144
captureX10Y-8P0220.jpg,768,327,23,768,327
captureX10Y-8P0220.jpg,770,159,25,770,159
captureX10Y-8P0220.jpg,408,296,26,408,296
captureX10Y-8P0220.jpg,413,128,24,413,128
captureX10Y-8P0220.jpg,592,144,19,592,144
captureX10Y-8P0220.jpg,767,327,24,767,327
captureX10Y-8P0220.jpg,770,159,25,770,159
captureX10Y-8P0220.jpg,407,296,26,407,296
captureX10Y-8P0220.jpg,412,128,24,412,128
captureX10Y-8P0220.jpg,592,143,20,592,143
captureX10Y-8P0220.jpg,767,327,24,767,327
captureX10Y-8P0220.jpg,770,159,25,770,159
captureX10Y-8P0220.jpg,407,296,26,407,296
captureX10Y-8P0220.jpg,412,128,24,412,128
captureX10Y-8P0220.jpg,592,143,20,592,143
captureX10Y-8P0220.jpg,767,327,24,767,327
captureX10Y-8P0220.jpg,770,159,25,770,159
captureX10Y-8P0220.jpg,51,286,20,51,286
captureX10Y-8P0220.jpg,54,117,20,54,117
captureX10Y-8P0220.jpg,231,304,15,231,304
captureX10Y-8P0220.jpg,232,132,21,232,132
captureX10Y-8P0220.jpg,407,296,28,407,296
captureX10Y-8P0220.jpg,412,128,27,412,128
captureX10Y-8P0220.jpg,590,142,23,590,142
captureX10Y-8P0220.jpg,766,327,27,766,327
captureX10Y-8P0220.jpg,769,159,28,769,159
captureX10Y-8P0220.jpg,778,8,13,778,8
captureX8Y46P0191.jpg,227,277,16,227,277
captureX8Y46P0191.jpg,406,433,15,406,433
captureX8Y46P0191.jpg,408,273,17,408,273
captureX8Y46P0191.jpg,410,103,22,410,103
captureX8Y46P0191.jpg,584,291,23,584,291
captureX8Y46P0191.jpg,588,121,21,588,121
captureX8Y46P0191.jpg,763,285,28,763,285
captureX8Y46P0191.jpg,767,116,28,767,116
captureX8Y40P0188.jpg,48,389,23,48,389
captureX8Y40P0188.jpg,54,220,17,54,220
captureX8Y40P0188.jpg,58,49,19,58,49
captureX8Y40P0188.jpg,227,400,24,227,400
captureX8Y40P0188.jpg,232,231,22,232,231
captureX8Y40P0188.jpg,237,61,21,237,61
captureX8Y40P0188.jpg,407,397,26,407,397
captureX8Y40P0188.jpg,409,227,26,409,227
captureX8Y40P0188.jpg,415,59,25,415,59
captureX8Y40P0188.jpg,586,415,24,586,415
captureX8Y40P0188.jpg,590,245,22,590,245
captureX8Y40P0188.jpg,598,83,19,598,83
captureX8Y40P0188.jpg,765,409,29,765,409
captureX8Y40P0188.jpg,770,240,28,770,240
captureX8Y40P0188.jpg,773,71,28,773,71
captureX8Y40P0188.jpg,204,198,13,204,198
captureX8Y40P0188.jpg,206,113,13,206,113
captureX8Y40P0188.jpg,208,29,12,208,29
captureX8Y40P0188.jpg,383,204,14,383,204
captureX8Y40P0188.jpg,385,120,13,385,120
captureX8Y40P0188.jpg,387,35,14,387,35
captureX8Y40P0188.jpg,24,195,10,24,195
captureX8Y40P0188.jpg,27,110,6,27,110
captureX8Y40P0188.jpg,29,25,8,29,25
captureX8Y40P0188.jpg,114,199,11,114,199
captureX8Y40P0188.jpg,116,115,11,116,115
captureX8Y40P0188.jpg,118,30,10,118,30
captureX8Y40P0188.jpg,204,198,13,204,198
captureX8Y40P0188.jpg,206,113,13,206,113
captureX8Y40P0188.jpg,208,29,12,208,29
captureX8Y40P0188.jpg,293,207,12,293,207
captureX8Y40P0188.jpg,296,122,10,296,122
captureX8Y40P0188.jpg,299,42,9,299,42
captureX8Y40P0188.jpg,383,204,14,383,204
captureX8Y40P0188.jpg,385,120,13,385,120
captureX8Y40P0188.jpg,387,35,14,387,35
captureX8Y40P0188.jpg,48,389,23,48,389
captureX8Y40P0188.jpg,54,220,17,54,220
captureX8Y40P0188.jpg,58,49,19,58,49
captureX8Y40P0188.jpg,227,400,24,227,400
captureX8Y40P0188.jpg,232,231,22,232,231
captureX8Y40P0188.jpg,237,61,21,237,61
captureX8Y40P0188.jpg,407,397,26,407,397
captureX8Y40P0188.jpg,409,227,26,409,227
captureX8Y40P0188.jpg,415,59,25,415,59
captureX8Y40P0188.jpg,586,415,24,586,415
captureX8Y40P0188.jpg,590,245,22,590,245
captureX8Y40P0188.jpg,598,83,19,598,83
captureX8Y40P0188.jpg,765,409,29,765,409
captureX8Y40P0188.jpg,770,240,28,770,240
captureX8Y40P0188.jpg,773,71,28,773,71
