SubImage Number,Class Name,RelativeOriginX2Absolute,RelativeOriginY2Absolute,Ymin,Xmin,Ymax,Xmax,pxcX,pxcY,cmcX,cmcY,luminance,width,height 
subImage_75,channel21,5712,1622,0.25124454,0.24222694,0.30251372,0.25720164,5843.7944667339325,1824.5182912871242,47.65442831679581,15.294285479231316,69.49652777777777,0.10180284377532832,0.19900848847733182
subImage_75,channel22,5712,1622,0.108915664,0.33993852,0.15760346,0.3559211,5775.431550994515,1904.1710722744465,47.09694880820317,15.96198630604812,84.37179487179488,0.1086546689624617,0.18898849874623777
subImage_75,channel23,5712,1622,0.57243466,0.8372722,0.6303098,0.8517019,5998.253187179565,2306.879014611244,48.91399383767119,19.337743219127784,56.72727272727273,0.09809768969960936,0.22465053720109837
subImage_75,channel24,5712,1622,0.4293204,0.14431043,0.47292188,0.15974669,5926.73366099596,1745.295162677765,48.33077309759054,14.63018627491223,96.71428571428571,0.10494070153323386,0.16924527226378733
subImage_75,channel25,5712,1622,0.7426111,0.14498308,0.7933355,0.15763435,6077.555292606354,1744.7113681435585,49.56067922675265,14.625292533747777,76.94583333333334,0.08600738953203844,0.1968938234467875
subImage_75,channel26,5712,1622,0.8884967,0.34018546,0.94586265,0.35330456,6148.577524781227,1903.2102065086365,50.139844680182414,15.953931711364309,85.92532467532467,0.08918789581669387,0.22267399635252724
subImage_75,channel27,5712,1622,0.42608523,0.9355693,0.4754735,0.95141405,5926.570977032185,2387.171742349863,48.32944645762498,20.010808491098455,60.89102564102564,0.10771781961475838,0.19170745707291478
subImage_75,channel28,5712,1622,0.10784073,0.047079917,0.16866148,0.06496644,5777.807525247335,1667.4347978625447,47.11632418072151,13.977510632970048,111.1871921182266,0.12159837020241472,0.2360842464437911
subImage_75,channel29,5712,1622,0.7453615,0.63519,0.7971188,0.65062314,6079.110309004784,2143.397233456373,49.573359928976565,17.967333811024822,104.01,0.10491942792131585,0.2009031265446324
subImage_75,channel30,5712,1622,0.888997,0.8363772,0.94551396,0.8498884,6148.613613724709,2305.7806958556175,50.140138974921896,19.328536405101328,47.39057239057239,0.09185337808710584,0.21937845054343827
subImage_75,channel31,5712,1622,0.429632,0.7346473,0.48076057,0.75036097,5928.673434615135,2224.170841217041,48.34659138199667,18.644430128545213,96.13782051282051,0.10682675918413571,0.19846270129931715
subImage_75,channel32,5712,1622,0.5850072,0.34096742,0.6325117,0.3544139,6001.769490122795,1903.9771226495504,48.942668255894176,15.960360495583016,78.01581027667984,0.09141352083497263,0.18439532020663058
subImage_75,channel33,5712,1622,0.2655565,0.045797873,0.31733584,0.06410801,5850.728381276131,1666.5668343175203,47.710972354302086,13.970234804436807,111.51142857142857,0.12447820943862904,0.20098873114652535
subImage_75,channel34,5712,1622,0.42467117,0.83763385,0.46844152,0.8510337,5924.560820043087,2306.7546857595444,48.31305421749954,19.336701014749632,59.11363636363637,0.09109644271448049,0.1699007258777405
subImage_75,channel35,5712,1622,0.73616546,0.8371298,0.79093903,0.8501032,6075.450870275497,2306.1729698181152,49.54351828043858,19.33182469768637,51.14335664335665,0.08819755853045386,0.21261129108190757
subImage_75,channel36,5712,1622,0.26724914,0.34106097,0.30714753,0.3547169,5848.706407427788,1904.137923553586,47.694483751158565,15.961708432155305,73.31100478468899,0.09283743459268434,0.15487121846891402
subImage_75,channel37,5712,1622,0.10743256,0.1435976,0.15967232,0.16033147,5775.570961207151,1745.2432401552796,47.098085657560645,14.629751026942678,79.65714285714286,0.11376226057814658,0.2027759585748292
subImage_75,channel38,5712,1622,0.26897472,0.5383123,0.31602758,0.55307287,5851.230548143387,2064.5566928088665,47.71506737768372,17.30644170500529,54.52651515151515,0.10034701959973961,0.1826422767781367
subImage_75,channel39,5712,1622,0.110153824,0.9355968,0.16096981,0.9523715,5776.527424603701,2387.5711463689804,47.105885335771084,20.014156552402696,82.58928571428571,0.11403952665347789,0.1972493717493793
