SubImage Number,Class Name,RelativeOriginX2Absolute,RelativeOriginY2Absolute,Ymin,Xmin,Ymax,Xmax,pxcX,pxcY,cmcX,cmcY,luminance,width,height
subImage_7,channel0,478,0,0.3602423,0.18072379,0.4139525,0.19951592,154.9476819112897,663.0325588285923,1.2924978373365674,5.393640803951361,115.52,0.12775518405922962,0.20884869716529025
subImage_7,channel1,478,0,0.20220365,0.18122736,0.25913584,0.19868234,154.81320038437843,588.2601377815008,1.291376058162136,4.785381713504364,132.55820105820106,0.11866475608093814,0.22137725495239247
subImage_7,channel2,478,0,0.5146432,0.1829121,0.5735333,0.19889922,155.5881132185459,738.0741808414459,1.2978400023136802,6.004089791853715,147.82493368700264,0.10868579916970418,0.22899045783513372
subImage_7,channel3,478,0,0.6751372,0.1851661,0.7250324,0.19916745,156.61592200398445,812.6405370235443,1.306413480896828,6.610672584735398,118.90625,0.09518575131659184,0.1940142126155412
subImage_7,channel4,478,0,0.8149057,0.67359126,0.87172437,0.68768334,554.7193995118141,881.1045867800713,4.627198131354681,7.167614302685065,64.54629629629629,0.09580268680873866,0.2209357931335467
subImage_7,channel5,478,0,0.8276124,0.96785337,0.8756145,0.9813589,794.3039931356907,885.0712348222733,6.625695722917929,7.199882212383396,91.28853754940711,0.0918149940808458,0.1866532322419791
subImage_7,channel6,478,0,0.8245348,0.7717761,0.8723701,0.7844759,634.1726911067963,883.5602705478668,5.2899586598702335,7.187590812126749,69.23553719008264,0.08633774150459057,0.18600474285012686
subImage_7,channel7,478,0,0.18824948,0.96455437,0.24009782,0.9809237,792.7823182940483,580.3750057667494,6.613002655053395,4.7212376994389835,116.63076923076923,0.1112842220553472,0.2016089898704582
subImage_7,channel8,478,0,0.35380626,0.8668698,0.406494,0.8827659,712.9765462875366,659.7117594778538,5.947301907207125,5.366626747640879,109.56615384615385,0.10806683761682781,0.2048729333955143
subImage_7,channel9,478,0,0.19707578,0.868299,0.24575269,0.88204587,713.2655355334282,583.8360058665276,5.9497125142631395,4.749392261552228,104.89723320158103,0.09345569805963233,0.18927708799793302
subImage_7,channel10,478,0,0.5104555,0.577371,0.5630145,0.59265596,476.78598538041115,734.5593291521072,3.9771156778542633,5.975497157541836,109.76331360946746,0.10391219748482033,0.2043724284485147
subImage_7,channel11,478,0,0.34628743,0.7704325,0.39461163,0.78317136,633.0935598909855,655.0748744308949,5.280957074654933,5.328906590373346,83.66403162055336,0.08660315546016112,0.1879055955117695
subImage_7,channel12,478,0,0.5084294,0.77123153,0.5520773,0.78397644,633.7472468614578,731.4611016511917,5.28640981189636,5.950293679905103,96.7,0.08664408188689796,0.16972205030717244
subImage_7,channel13,478,0,0.6660754,0.28465617,0.7116753,0.29667467,236.8923155963421,807.2824160456657,1.976039924012667,6.5670853135614875,84.4,0.08170576146470201,0.1773122501262463
subImage_7,channel14,478,0,0.34359166,0.08389506,0.39412767,0.09914047,74.5869785360992,654.3149192035198,0.622168123215744,5.32272450252718,55.15625,0.1036433898775278,0.19650607598098052
subImage_7,channel15,478,0,0.35131216,0.47847924,0.39674744,0.4936641,396.14840380847454,656.7862445414066,3.3044763811305526,5.342828253096858,90.58741258741259,0.10323164368576576,0.17667222029937
subImage_7,channel16,478,0,0.3377523,0.38206187,0.38693306,0.39311737,315.8855391293764,651.1998036503792,2.6349627895973495,5.297383643872927,59.507246376811594,0.07515895142931933,0.19123623053879324
subImage_7,channel17,478,0,0.66922647,0.9668622,0.71605486,0.98155475,793.9799064397812,809.0822365283966,6.622992350086496,6.581726502845759,120.89492753623189,0.09988479396662837,0.18208923899524782
subImage_7,channel18,478,0,0.5084974,0.96618974,0.5555273,0.98071706,793.3645230531693,732.3019143939018,6.617859122622118,5.957133527899259,112.85227272727273,0.09876154589816795,0.18287284965781123
subImage_7,channel19,478,0,0.50446516,0.083335765,0.55695343,0.09865727,74.16216276586056,731.6790437102318,0.6186245176740085,5.952066596132042,95.04615384615384,0.10416069383329918,0.2040973187601199
