SubImage Number,Class Name,RelativeOriginX2Absolute,RelativeOriginY2Absolute,Ymin,Xmin,Ymax,Xmax,pxcX,pxcY,cmcX,cmcY,luminance,width,height
subImage_6,channel0,476,0,0.6722525,0.18218775,0.72994983,0.19639122,153.89235366135836,809.7241493463516,1.2871685177087784,6.609222301101283,136.69805194805195,0.09658362269401549,0.22416929728282028
subImage_6,channel1,476,0,0.36140642,0.1801846,0.41533005,0.19631295,153.04625480622053,660.863279402256,1.2800916761159895,5.394173222732966,129.53230769230768,0.10967275500297545,0.2095074130138799
subImage_6,channel2,476,0,0.19844835,0.86780447,0.25310308,0.8820295,711.3074972033501,583.4692385494709,5.949435400962829,4.762458803458834,105.77564102564102,0.09673004150390624,0.2123479106560794
subImage_6,channel3,476,0,0.35679018,0.86738735,0.4118903,0.88437605,712.0918234884739,658.945954978466,5.955995571613311,5.378523419833561,105.4900284900285,0.1155231237411499,0.2140783314217827
subImage_6,channel4,476,0,0.51551026,0.18012391,0.57551634,0.19614843,152.95470444113016,735.6643317937851,1.2793259412050246,6.0047228574586,159.41758241758242,0.10896670222282409,0.2331393020255352
subImage_6,channel5,476,0,0.5108349,0.57573074,0.5663233,0.5899537,473.85073363780975,732.3636404275894,3.9633271694183345,5.977781579982656,138.37412587412587,0.09671626091003417,0.21558695681281942
subImage_6,channel6,476,0,0.8220448,0.08316021,0.8682671,0.096763805,73.13911056518555,878.2942342758179,0.6117416381835937,7.168912826411759,75.76859504132231,0.09250446557998657,0.17958582170418838
subImage_6,channel7,476,0,0.18926124,0.96621794,0.24603295,0.98067945,791.4137880206108,579.6000186502934,6.619451117515563,4.730877017901181,113.4753086419753,0.09833831787109375,0.22057292378271248
subImage_6,channel8,476,0,0.50771403,0.08016958,0.55708396,0.09776282,72.32952221855521,729.4219233989716,0.6049701735377311,5.953770363564367,124.01488095238095,0.11963404715061186,0.1918150779249063
subImage_6,channel9,476,0,0.5104467,0.9666202,0.56213355,0.98225904,792.2194118499756,731.2741061449051,6.626189422607421,5.968888459671566,110.50461538461539,0.10634403228759765,0.20081680907464738
subImage_6,channel10,476,0,0.2058731,0.17926472,0.25958398,0.19558111,152.37483094632626,586.7787854671478,1.2744758307933806,4.789472362721589,139.50274725274724,0.11095141172409057,0.20868078958409933
subImage_6,channel11,476,0,0.5052897,0.6742117,0.5579963,0.6877986,553.6571870148182,729.06205534935,4.630835020542144,5.950833007748892,102.28727272727272,0.09239118099212645,0.20477890467910623
subImage_6,channel12,476,0,0.6790994,0.8699453,0.7296423,0.8841939,713.0575786828995,811.2805134057999,5.964073228836059,6.621925832370101,116.60606060606061,0.09689054489135741,0.19637233313562263
subImage_6,channel13,476,0,0.35060441,0.96670145,0.40384722,0.9801249,791.3849067091942,655.5594885349274,6.619209551811218,5.3508820192916176,123.68881118881119,0.09127941131591796,0.20686219488062074
subImage_6,channel14,476,0,0.5144467,0.86927164,0.5721079,0.8846021,712.9496856629848,734.5999916791916,5.963170802593231,5.996035379844147,96.11263736263736,0.1042473554611206,0.22402896003714245
subImage_6,channel15,476,0,0.6724617,0.96676177,0.72305405,0.98314536,792.6372459232807,808.1327461004257,6.629684221744537,6.596232769010004,109.07738095238095,0.11140840053558348,0.19656454421468633
subImage_6,channel16,476,0,0.35099253,0.47682768,0.4003798,0.49175012,393.72687658667564,654.8266162872314,3.293164527416229,5.344900086299696,98.3623188405797,0.10147259235382079,0.19188246759238525
subImage_6,channel17,476,0,0.18671604,0.6724126,0.24208799,0.6885128,553.2161655128002,578.0553579628468,4.627146279811859,4.718269013222862,108.8974358974359,0.10948154926300048,0.2151345081432764
subImage_6,channel18,476,0,0.5126524,0.77084404,0.5570699,0.7858734,632.8056456148624,730.5939061641693,5.292839348316193,5.963336454231792,95.07936507936508,0.10219972133636473,0.17257359101256325
subImage_6,channel19,476,0,0.1910494,0.47647065,0.24218634,0.490798,393.19470450282097,579.1101048588753,3.2887133955955505,4.726878187980558,82.51,0.0974259614944458,0.1986803713518737
subImage_6,channel20,476,0,0.34966987,0.57433707,0.4045271,0.58899176,472.8931679427624,655.4988792538643,3.9553180098533627,5.350387307342642,132.33333333333334,0.09965193271636963,0.21313464449746394
subImage_6,channel21,476,0,0.6709955,0.47655755,0.72002894,0.4911175,393.359911903739,807.0638097524643,3.290095204114914,6.587507775498192,91.7572463768116,0.09900768995285034,0.19050781100765982
subImage_6,channel22,476,0,0.3495804,0.771549,0.39874923,0.78366226,632.1933715045452,654.1024541854858,5.287718236446381,5.338989248249067,90.62173913043478,0.0823702573776245,0.1910337283095317
subImage_6,channel23,476,0,0.3477192,0.08183011,0.39385045,0.09653943,72.50721678882837,652.4935739040375,0.6064564257860183,5.325857063115977,64.54166666666667,0.10002340078353882,0.1792319680550205
subImage_6,channel24,476,0,0.18682863,0.57433593,0.24656057,0.5904847,473.4995785653591,579.1466300189495,3.9603900790214537,4.727176317785268,102.63546798029557,0.10981147289276122,0.2320742094889283
subImage_6,channel25,476,0,0.33395693,0.37899563,0.38457817,0.39325953,313.9217194765806,647.0113527178764,2.6256675183773037,5.281109455486398,81.39636363636363,0.09699450731277465,0.1966767445373446
subImage_6,channel26,476,0,0.831504,0.87007684,0.8869516,0.8848977,713.3971521556377,884.9924358129501,5.9669134497642515,7.2235856467941355,112.27777777777777,0.10078194141387939,0.21542855635730188
subImage_6,channel27,476,0,0.82911456,0.57532084,0.8807889,0.5914637,474.29790937900543,882.9570279121399,3.9670673847198485,7.206972009544051,116.08307692307692,0.10977134704589843,0.20076840893546144
subImage_6,channel28,476,0,0.5056716,0.47645843,0.55626863,0.49224085,393.7762558758259,728.7417801618576,3.2935775399208067,5.9482188212838185,102.6826923076923,0.10732042789459229,0.19658260742452605
