SourceImage,Relative X,Relative Y,Radius,Absolute X,Absolute Y,Luminance,Number of Pixels Detected,Rectangle Bounding Width,Rectangle Bounding Height,Rectangle Bounding Area
captureX6Y0P0006.jpg,0.01090909090909091,1.2472727272727273,0.05090909090909091,4.752727272727273,0.012727272727272728,58,334,13,29,377
captureX6Y0P0006.jpg,0.01090909090909091,0.9709090909090909,0.05090909090909091,5.029090909090909,0.012727272727272728,61,339,13,29,377
captureX6Y0P0006.jpg,0.014545454545454545,0.6981818181818182,0.05090909090909091,5.3,0.014545454545454545,63,352,14,28,392
captureX6Y0P0006.jpg,0.014545454545454545,0.4254545454545455,0.05090909090909091,5.574545454545454,0.014545454545454545,65,367,14,29,406
captureX6Y0P0006.jpg,0.014545454545454545,0.14909090909090908,0.05090909090909091,5.849090909090909,0.014545454545454545,65,355,14,28,392
captureX6Y0P0006.jpg,0.2909090909090909,1.250909090909091,0.05090909090909091,4.747272727272727,0.2909090909090909,55,496,20,28,560
captureX6Y0P0006.jpg,0.2909090909090909,0.9781818181818182,0.05454545454545454,5.018787841796875,0.2927272727272727,68,579,21,31,651
captureX6Y0P0006.jpg,0.2909090909090909,0.7090909090909091,0.05090909090909091,5.290909090909091,0.2927272727272727,51,496,20,29,580
captureX6Y0P0006.jpg,0.29454545454545455,0.4290909090909091,0.05454545454545454,5.569090909090909,0.2963636363636364,69,551,20,30,600
captureX6Y0P0006.jpg,0.2909090909090909,0.15636363636363637,0.05454545454545454,5.843636363636364,0.2927272727272727,69,535,20,29,580
captureX6Y0P0006.jpg,0.5818181818181818,0.96,0.05090909090909091,5.038787841796875,0.5818181818181818,55,479,19,28,532
captureX6Y0P0006.jpg,0.5854545454545454,0.13090909090909092,0.04363636363636364,5.868676230690696,0.5865709894353693,43,393,18,24,432
captureX6Y0P0006.jpg,0.8727272727272727,1.2436363636363637,0.05090909090909091,4.755206631747159,0.8748760431463068,54,519,21,28,588
captureX6Y0P0006.jpg,0.8727272727272727,0.9672727272727273,0.05454545454545454,5.030909090909091,0.8727272727272727,63,542,20,30,600
captureX6Y0P0006.jpg,0.8727272727272727,0.14181818181818182,0.05454545454545454,5.8551097245649855,0.8727272727272727,66,549,20,30,600
captureX6Y0P0006.jpg,0.8727272727272727,0.6945454545454546,0.05454545454545454,5.305454545454546,0.8745454545454545,64,515,20,29,580
captureX6Y0P0006.jpg,0.8727272727272727,0.41818181818181815,0.05090909090909091,5.581168823242187,0.8745454545454545,66,526,20,29,580
captureX6Y0P0006.jpg,1.1636363636363636,1.250909090909091,0.05090909090909091,4.748321644176136,1.1636363636363636,60,491,20,27,540
captureX6Y0P0006.jpg,1.1636363636363636,0.9709090909090909,0.04,5.025874134410511,1.1643357155539773,38,346,17,22,374
captureX6Y0P0006.jpg,1.1636363636363636,0.6981818181818182,0.05090909090909091,5.299326615767045,1.1654545454545455,58,466,18,28,504
captureX6Y0P0006.jpg,1.1636363636363636,0.14909090909090908,0.04,5.850489515824751,1.1665733753551137,35,353,18,22,396
captureX6Y0P0006.jpg,1.1636363636363636,0.4254545454545455,0.04363636363636364,5.572727272727272,1.1654545454545455,34,352,16,24,384
captureX6Y0P0006.jpg,1.450909090909091,1.250909090909091,0.05454545454545454,4.7460126287286934,1.4509990900213068,74,597,22,30,660
captureX6Y0P0006.jpg,1.4545454545454546,0.9781818181818182,0.05454545454545454,5.020689697265625,1.4545454545454546,72,590,22,30,660
captureX6Y0P0006.jpg,1.4545454545454546,0.15636363636363637,0.05454545454545454,5.843636363636364,1.4545454545454546,70,563,22,29,638
captureX6Y0P0006.jpg,1.4545454545454546,0.7018181818181818,0.05454545454545454,5.298181818181818,1.4563636363636363,68,550,21,29,609
captureX6Y0P0006.jpg,1.4545454545454546,0.4290909090909091,0.05454545454545454,5.570303039550781,1.4563636363636363,68,578,21,31,651
captureX6Y0P0006.jpg,1.7454545454545454,1.2654545454545454,0.05818181818181818,4.734545454545454,1.7454545454545454,79,641,23,31,713
captureX6Y0P0006.jpg,1.7454545454545454,0.9927272727272727,0.05818181818181818,5.005454545454546,1.7454545454545454,79,641,22,32,704
captureX6Y0P0006.jpg,1.7454545454545454,0.7163636363636363,0.05818181818181818,5.281231689453125,1.7472727272727273,71,602,21,32,672
captureX6Y0P0006.jpg,1.7454545454545454,0.44363636363636366,0.05454545454545454,5.553675897771662,1.7459288441051137,71,569,21,30,630
captureX6Y0P0006.jpg,1.7454545454545454,0.16727272727272727,0.05454545454545454,5.832406422008168,1.74834228515625,46,518,21,29,609
captureX6Y0P0006.jpg,2.036363636363636,1.2472727272727273,0.05454545454545454,4.752727272727273,2.036363636363636,72,570,22,29,638
captureX6Y0P0006.jpg,2.036363636363636,0.9709090909090909,0.05454545454545454,5.029090909090909,2.038181818181818,66,527,20,29,580
captureX6Y0P0006.jpg,2.04,0.6981818181818182,0.04727272727272727,5.3009814453125,2.0400816761363636,58,434,19,25,475
captureX6Y0P0006.jpg,2.036363636363636,0.4218181818181818,0.05090909090909091,5.576363636363636,2.038181818181818,64,493,19,28,532
captureX6Y0P0006.jpg,2.036363636363636,0.14545454545454545,0.05090909090909091,5.8545454545454545,2.0383216441761363,51,462,19,27,513
captureX6Y0P0006.jpg,2.3236363636363637,1.269090909090909,0.05454545454545454,4.728463911576704,2.3254545454545457,63,554,21,30,630
captureX6Y0P0006.jpg,2.330909090909091,1.0,0.04363636363636364,5.0,2.3313636363636365,54,397,19,23,437
captureX6Y0P0006.jpg,2.330909090909091,0.72,0.05090909090909091,5.28,2.330909090909091,54,486,19,29,551
