SubImage Number,Class Name,RelativeOriginX2Absolute,RelativeOriginY2Absolute,Ymin,Xmin,Ymax,Xmax,pxcX,pxcY,cmcX,cmcY,luminance,width,height 
subImage_25,channel53,1904,0,0.5029081,0.37897637,0.56189334,0.39258185,312.8668603003025,2157.422746181488,2.622651195811214,17.59314914174093,102.4448051948052,0.092494422926235,0.22895945640556853
subImage_25,channel54,1904,0,0.012886776,0.19197895,0.10519963,0.2192289,166.74477905780077,1932.1045639701188,1.397761954626535,15.755745512337873,123.85950413223141,0.1852539555781339,0.3583252826186534
subImage_25,channel55,1904,0,0.006468363,0.30331144,0.09391419,0.32815135,256.0581583529711,1927.891047269106,2.1464441282053786,15.721385520600816,140.5458768873403,0.16886972879928477,0.3394332362854469
subImage_25,channel56,1904,0,0.8240582,0.48028266,0.87487155,0.49586567,395.82815070450306,2308.345275044441,3.3180860759253212,18.823878058377314,107.8301282051282,0.10593833262927432,0.19723924958361494
subImage_25,channel57,1904,0,0.025142174,0.47984666,0.07835196,0.49466267,395.1635327488184,1928.6316038444638,3.312514820872738,15.727424542068086,80.21794871794872,0.10072406904525776,0.20654124517656883
subImage_25,channel58,1904,0,0.18198766,0.08458705,0.23583916,0.09832554,74.17105750367045,2003.4427823126316,0.6217494958394466,16.33748774020086,93.7972027972028,0.093398703387121,0.20903215110857465
subImage_25,channel59,1904,0,0.9627528,0.5924884,0.9983658,0.6100056,487.6113272309303,2370.7462359666824,4.087471677971309,19.33273957568357,98.07142857142857,0.11908765345870624,0.13823685613838402
subImage_25,channel60,1904,0,0.009941378,0.08061952,0.09450353,0.12307683,82.59886902198195,1928.8578878771514,0.6923968310521169,15.729269821924579,135.13823529411764,0.2886384923995658,0.32823985256341465
subImage_25,channel61,1904,0,0.025076281,0.08464879,0.08445435,0.09842412,74.23606488853693,1930.0682902857661,0.6222944295390176,15.739140298229685,115.70219435736676,0.09364917484172702,0.23048430283702318
subImage_25,channel62,1904,0,0.9574272,0.46022597,0.99930626,0.48227587,382.1844973266125,2369.702564716339,3.203716200469631,19.324228743026996,121.7611111111111,0.14990237901902057,0.1625594371740549
subImage_25,channel63,1904,0,0.6641399,0.38034344,0.7161445,0.39223588,313.28091114759445,2232.507694005966,2.6261220362470934,18.205444848604103,71.54583333333333,0.08084863994483646,0.20186305490477774
