SourceImage,Relative X,Relative Y,Radius,Absolute X,Absolute Y,Luminance,Number of Pixels Detected,Rectangle Bounding Width,Rectangle Bounding Height,Rectangle Bounding Area
captureX8Y0P0008.jpg,2.544,3.488,0.104,4.511826171875001,2.544,55,365,16,24,384
captureX8Y0P0008.jpg,2.544,2.896,0.096,5.1,2.548,31,324,15,24,360
captureX8Y0P0008.jpg,2.552,2.28,0.088,5.716,2.552,35,304,15,22,330
captureX8Y0P0008.jpg,2.544,1.688,0.112,6.308,2.544,38,395,16,28,448
captureX8Y0P0008.jpg,2.552,1.088,0.096,6.9079999999999995,2.552,31,314,14,24,336
captureX8Y0P0008.jpg,2.544,0.48,0.112,7.516,2.548,49,407,16,28,448
captureX8Y0P0008.jpg,3.184,3.488,0.104,4.510782714843749,3.188,70,422,19,24,456
captureX8Y0P0008.jpg,3.176,2.896,0.12,5.09862060546875,3.18,55,494,19,30,570
captureX8Y0P0008.jpg,3.176,2.296,0.12,5.7,3.18,56,481,18,30,540
captureX8Y0P0008.jpg,3.184,1.088,0.12,6.9079999999999995,3.188,57,503,19,30,570
captureX8Y0P0008.jpg,3.184,1.696,0.112,6.3,3.188,51,429,17,28,476
captureX8Y0P0008.jpg,3.192,0.488,0.112,7.508,3.192,49,443,18,28,504
captureX8Y0P0008.jpg,3.832,3.496,0.096,4.496421142578125,3.832,73,369,19,21,399
captureX8Y0P0008.jpg,3.824,2.936,0.12,5.0600000000000005,3.824,58,502,19,30,570
captureX8Y0P0008.jpg,3.832,2.32,0.112,5.676,3.832,33,420,18,28,504
captureX8Y0P0008.jpg,3.824,1.728,0.12,6.2692413330078125,3.824,57,501,19,30,570
captureX8Y0P0008.jpg,3.824,1.12,0.12,6.8759999999999994,3.828,58,483,18,30,540
captureX8Y0P0008.jpg,3.832,0.52,0.112,7.476,3.832,59,461,18,28,504
captureX8Y0P0008.jpg,4.464,3.48,0.096,4.512521728515625,4.464,53,375,17,24,408
captureX8Y0P0008.jpg,4.456,2.888,0.112,5.112,4.46,48,440,17,29,493
captureX8Y0P0008.jpg,4.464,2.28,0.104,5.720000000000001,4.464,45,395,16,27,432
captureX8Y0P0008.jpg,4.464,1.68,0.104,6.32,4.468,50,401,16,27,432
